"OrphaCode"|"Gene_Symbol"|"Relationship_Type"|"Status"
238722|"RAD51"|"Disease-causing germline mutation(s) in"|"Assessed"
238722|"DCC"|"Disease-causing germline mutation(s) in"|"Assessed"
238722|"NTN1"|"Disease-causing germline mutation(s) in"|"Assessed"
238769|"HNRNPU"|"Role in the phenotype of"|"Assessed"
238505|"CD27"|"Disease-causing germline mutation(s) in"|"Assessed"
238475|"EPHX1"|"Disease-causing germline mutation(s) in"|"Assessed"
238475|"TJP2"|"Disease-causing germline mutation(s) in"|"Assessed"
238475|"BAAT"|"Disease-causing germline mutation(s) in"|"Assessed"
238475|"SLC10A1"|"Disease-causing germline mutation(s) in"|"Assessed"
238455|"SLC6A3"|"Disease-causing germline mutation(s) in"|"Assessed"
238459|"SLC35A1"|"Disease-causing germline mutation(s) in"|"Assessed"
238578|"TBX4"|"Role in the phenotype of"|"Assessed"
238557|"VHL"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
238569|"IL10"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
238569|"IL10RA"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
238569|"IL10RB"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
238523|"SLC3A1"|"Role in the phenotype of"|"Assessed"
238523|"PREPL"|"Role in the phenotype of"|"Assessed"
238523|"CAMKMT"|"Role in the phenotype of"|"Assessed"
238616|"SORL1"|"Candidate gene tested in"|"Not yet assessed"
238616|"ABCA7"|"Disease-causing germline mutation(s) in"|"Assessed"
238616|"TREM2"|"Candidate gene tested in"|"Not yet assessed"
238616|"APOE"|"Disease-causing germline mutation(s) in"|"Assessed"
238613|"NSD1"|"Disease-causing germline mutation(s) in"|"Assessed"
238670|"TRH"|"Candidate gene tested in"|"Not yet assessed"
240071|"MAPT"|"Major susceptibility factor in"|"Assessed"
240112|"MAPT"|"Major susceptibility factor in"|"Assessed"
240103|"MAPT"|"Major susceptibility factor in"|"Assessed"
240094|"MAPT"|"Major susceptibility factor in"|"Assessed"
240085|"MAPT"|"Major susceptibility factor in"|"Assessed"
240760|"MRE11"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
240760|"RAD50"|"Disease-causing germline mutation(s) in"|"Assessed"
331226|"TYK2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
331176|"G6PC3"|"Disease-causing germline mutation(s) in"|"Assessed"
331187|"MASP2"|"Disease-causing germline mutation(s) in"|"Assessed"
331190|"FCN3"|"Disease-causing germline mutation(s) in"|"Assessed"
331206|"RAG1"|"Disease-causing germline mutation(s) in"|"Assessed"
331206|"RAG2"|"Disease-causing germline mutation(s) in"|"Assessed"
330032|"HBB"|"Part of a fusion gene in"|"Assessed"
330032|"HBD"|"Part of a fusion gene in"|"Assessed"
330041|"HBA2"|"Disease-causing germline mutation(s) in"|"Assessed"
330041|"HBB"|"Disease-causing germline mutation(s) in"|"Assessed"
330041|"HBA1"|"Disease-causing germline mutation(s) in"|"Assessed"
330050|"DNM1L"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
330054|"GFER"|"Disease-causing germline mutation(s) in"|"Assessed"
329802|"NIPBL"|"Role in the phenotype of"|"Assessed"
329475|"VCP"|"Disease-causing germline mutation(s) in"|"Assessed"
329481|"APOE"|"Disease-causing germline mutation(s) in"|"Assessed"
329478|"VCP"|"Disease-causing germline mutation(s) in"|"Assessed"
329931|"CFHR1"|"Disease-causing germline mutation(s) in"|"Assessed"
329931|"CFHR5"|"Disease-causing germline mutation(s) in"|"Assessed"
329931|"CFHR3"|"Part of a fusion gene in"|"Assessed"
329931|"CFHR2"|"Part of a fusion gene in"|"Assessed"
329971|"BMPR1A"|"Disease-causing germline mutation(s) in"|"Assessed"
329971|"ENG"|"Candidate gene tested in"|"Not yet assessed"
329971|"SMAD4"|"Disease-causing germline mutation(s) in"|"Assessed"
329967|"MEFV"|"Candidate gene tested in"|"Not yet assessed"
329967|"TNFRSF1A"|"Candidate gene tested in"|"Not yet assessed"
329903|"CFH"|"Disease-causing germline mutation(s) in"|"Assessed"
329903|"DGKE"|"Disease-causing germline mutation(s) in"|"Assessed"
329308|"FA2H"|"Disease-causing germline mutation(s) in"|"Assessed"
329314|"DGUOK"|"Disease-causing germline mutation(s) in"|"Assessed"
329319|"THPO"|"Disease-causing germline mutation(s) in"|"Assessed"
329284|"WDR45"|"Disease-causing germline mutation(s) in"|"Assessed"
329457|"ECEL1"|"Disease-causing germline mutation(s) in"|"Assessed"
329466|"GNAL"|"Disease-causing germline mutation(s) in"|"Assessed"
329469|"GLIS2"|"Part of a fusion gene in"|"Assessed"
329469|"CBFA2T3"|"Part of a fusion gene in"|"Assessed"
329336|"RRM2B"|"Disease-causing germline mutation(s) in"|"Assessed"
329336|"RNASEH1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329228|"ZNF335"|"Disease-causing germline mutation(s) in"|"Assessed"
329224|"PACS1"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
329217|"F2"|"Major susceptibility factor in"|"Assessed"
329217|"F5"|"Major susceptibility factor in"|"Assessed"
329217|"PROZ"|"Candidate gene tested in"|"Not yet assessed"
329211|"CAPN5"|"Disease-causing germline mutation(s) in"|"Assessed"
329195|"HERC2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329191|"NPR2"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
329178|"DPM2"|"Disease-causing germline mutation(s) in"|"Assessed"
329258|"DHTKD1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329249|"SH2B1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329242|"PLVAP"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329242|"DGAT1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329235|"IGSF1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329173|"RBCK1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
329173|"RNF31"|"Disease-causing germline mutation(s) in"|"Assessed"
329|"F11"|"Disease-causing germline mutation(s) in"|"Assessed"
1243|"BEST1"|"Disease-causing germline mutation(s) in"|"Assessed"
325524|"STAR"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
325448|"LHB"|"Disease-causing germline mutation(s) in"|"Assessed"
325529|"STAR"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324977|"PSMB8"|"Disease-causing germline mutation(s) in"|"Assessed"
324718|"APP"|"Disease-causing germline mutation(s) in"|"Assessed"
324713|"APP"|"Disease-causing germline mutation(s) in"|"Assessed"
324737|"SRD5A3"|"Disease-causing germline mutation(s) in"|"Assessed"
324723|"APP"|"Disease-causing germline mutation(s) in"|"Assessed"
324708|"APP"|"Disease-causing germline mutation(s) in"|"Assessed"
324703|"APP"|"Disease-causing germline mutation(s) in"|"Assessed"
324611|"KIF5A"|"Disease-causing germline mutation(s) in"|"Assessed"
324604|"SELENON"|"Disease-causing germline mutation(s) in"|"Assessed"
324604|"TTN"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324604|"MYH7"|"Disease-causing germline mutation(s) in"|"Assessed"
324588|"ADCY5"|"Disease-causing germline mutation(s) in"|"Assessed"
324601|"TBX22"|"Disease-causing germline mutation(s) in"|"Assessed"
324581|"RYR1"|"Disease-causing germline mutation(s) in"|"Assessed"
324585|"MPZ"|"Disease-causing germline mutation(s) in"|"Assessed"
324569|"CHMP1A"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324575|"HNF1A"|"Disease-causing germline mutation(s) in"|"Assessed"
324561|"ENPP1"|"Disease-causing germline mutation(s) in"|"Assessed"
324530|"PLCG2"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
324535|"RMND1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324525|"MT-TL1"|"Disease-causing germline mutation(s) in"|"Assessed"
324442|"HINT1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324422|"ALG13"|"Disease-causing germline mutation(s) in"|"Assessed"
324410|"CLIC2"|"Disease-causing germline mutation(s) in"|"Assessed"
324321|"CACNA1D"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324299|"EPAS1"|"Disease-causing somatic mutation(s) in"|"Assessed"
324294|"RHOH"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
324290|"PRDM8"|"Disease-causing germline mutation(s) in"|"Assessed"
324262|"GRM1"|"Disease-causing germline mutation(s) in"|"Assessed"
319691|"OPN1LW"|"Disease-causing germline mutation(s) in"|"Assessed"
319698|"OPN1MW"|"Disease-causing germline mutation(s) in"|"Assessed"
319705|"GBA1"|"Major susceptibility factor in"|"Assessed"
320360|"MT-ATP6"|"Disease-causing germline mutation(s) in"|"Assessed"
320355|"SPG41"|"Disease-causing germline mutation(s) in"|"Assessed"
320370|"C19ORF12"|"Disease-causing germline mutation(s) in"|"Assessed"
320365|"SPG36"|"Disease-causing germline mutation(s) in"|"Assessed"
320380|"DDHD2"|"Disease-causing germline mutation(s) in"|"Assessed"
320375|"MTRFR"|"Disease-causing germline mutation(s) in"|"Assessed"
320391|"GBA2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
320385|"TECPR2"|"Disease-causing germline mutation(s) in"|"Assessed"
320401|"GJC2"|"Disease-causing germline mutation(s) in"|"Assessed"
320396|"NT5C2"|"Disease-causing germline mutation(s) in"|"Assessed"
320411|"CYP2U1"|"Disease-causing germline mutation(s) in"|"Assessed"
320406|"FLRT1"|"Disease-causing germline mutation(s) in"|"Assessed"
320406|"KLC2"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
319547|"IFNGR2"|"Disease-causing germline mutation(s) in"|"Assessed"
319519|"FARS2"|"Disease-causing germline mutation(s) in"|"Assessed"
319524|"MTFMT"|"Disease-causing germline mutation(s) in"|"Assessed"
319509|"MRPL3"|"Disease-causing germline mutation(s) in"|"Assessed"
319514|"PNPT1"|"Disease-causing germline mutation(s) in"|"Assessed"
319589|"IFNGR2"|"Disease-causing germline mutation(s) in"|"Assessed"
319595|"STAT1"|"Disease-causing germline mutation(s) in"|"Assessed"
319574|"IFNGR2"|"Disease-causing germline mutation(s) in"|"Assessed"
319581|"IFNGR1"|"Disease-causing germline mutation(s) in"|"Assessed"
319563|"ISG15"|"Disease-causing germline mutation(s) in"|"Assessed"
319569|"IFNGR1"|"Disease-causing germline mutation(s) in"|"Assessed"
319552|"IL12RB1"|"Disease-causing germline mutation(s) in"|"Assessed"
319558|"IL12B"|"Disease-causing germline mutation(s) in"|"Assessed"
319651|"DHFR"|"Disease-causing germline mutation(s) in"|"Assessed"
319646|"PGM1"|"Disease-causing germline mutation(s) in"|"Assessed"
319640|"PROM1"|"Disease-causing germline mutation(s) in"|"Assessed"
319635|"GPNMB"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
319623|"CYBB"|"Disease-causing germline mutation(s) in"|"Assessed"
319612|"IKBKG"|"Disease-causing germline mutation(s) in"|"Assessed"
319600|"IRF8"|"Disease-causing germline mutation(s) in"|"Assessed"
319681|"LCT"|"Disease-causing germline mutation(s) in"|"Assessed"
319681|"MCM6"|"Disease-causing germline mutation(s) in"|"Assessed"
319678|"COQ9"|"Disease-causing germline mutation(s) in"|"Assessed"
319675|"NIN"|"Disease-causing germline mutation(s) in"|"Assessed"
319671|"LARP7"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
319298|"MET"|"Disease-causing somatic mutation(s) in"|"Assessed"
319298|"MITF"|"Major susceptibility factor in"|"Assessed"
319303|"HNF1A"|"Biomarker tested in"|"Not yet assessed"
319308|"PRCC"|"Part of a fusion gene in"|"Assessed"
319308|"TFE3"|"Part of a fusion gene in"|"Assessed"
319308|"ASPSCR1"|"Part of a fusion gene in"|"Assessed"
319308|"TFEB"|"Part of a fusion gene in"|"Assessed"
319308|"CLTC"|"Part of a fusion gene in"|"Assessed"
319308|"SFPQ"|"Part of a fusion gene in"|"Assessed"
319308|"NONO"|"Part of a fusion gene in"|"Assessed"
319332|"SYNE1"|"Disease-causing germline mutation(s) in"|"Assessed"
319340|"MYH8"|"Disease-causing germline mutation(s) in"|"Assessed"
319487|"MINPP1"|"Candidate gene tested in"|"Not yet assessed"
319487|"FOXE1"|"Disease-causing germline mutation(s) in"|"Assessed"
319487|"HABP2"|"Disease-causing germline mutation(s) in"|"Assessed"
319480|"CEBPA"|"Disease-causing somatic mutation(s) in"|"Assessed"
319504|"AARS2"|"Disease-causing germline mutation(s) in"|"Assessed"
319465|"CEBPA"|"Disease-causing germline mutation(s) in"|"Assessed"
319465|"TGM6"|"Disease-causing germline mutation(s) in"|"Assessed"
319465|"ERCC6L2"|"Disease-causing germline mutation(s) in"|"Assessed"
319465|"GATA2"|"Disease-causing germline mutation(s) in"|"Assessed"
319462|"BRCA2"|"Disease-causing germline mutation(s) in"|"Assessed"
319199|"VPS37A"|"Disease-causing germline mutation(s) in"|"Assessed"
319160|"CCDC78"|"Disease-causing germline mutation(s) in"|"Assessed"
319189|"NOL3"|"Disease-causing germline mutation(s) in"|"Assessed"
319192|"PCDH12"|"Disease-causing germline mutation(s) in"|"Assessed"
319182|"KMT2A"|"Disease-causing germline mutation(s) in"|"Assessed"
317428|"ORAI1"|"Disease-causing germline mutation(s) in"|"Assessed"
317425|"PRKDC"|"Disease-causing germline mutation(s) in"|"Assessed"
317430|"STIM1"|"Disease-causing germline mutation(s) in"|"Assessed"
317473|"IKZF1"|"Disease-causing germline mutation(s) in"|"Assessed"
317476|"MAGT1"|"Disease-causing germline mutation(s) in"|"Assessed"
315311|"CYP21A2"|"Disease-causing germline mutation(s) in"|"Assessed"
315306|"CYP21A2"|"Disease-causing germline mutation(s) in"|"Assessed"
314978|"ATP2B3"|"Disease-causing germline mutation(s) in"|"Assessed"
314950|"FGFR1"|"Part of a fusion gene in"|"Assessed"
314950|"FIP1L1"|"Part of a fusion gene in"|"Assessed"
314950|"PDGFRA"|"Part of a fusion gene in"|"Assessed"
314950|"PDGFRB"|"Part of a fusion gene in"|"Assessed"
314950|"ETV6"|"Part of a fusion gene in"|"Assessed"
314918|"ASPA"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
314911|"ASPA"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
314679|"DCHS1"|"Disease-causing germline mutation(s) in"|"Assessed"
314679|"FAT4"|"Disease-causing germline mutation(s) in"|"Assessed"
314667|"TMEM165"|"Disease-causing germline mutation(s) in"|"Assessed"
314689|"STK4"|"Disease-causing germline mutation(s) in"|"Assessed"
314652|"B2M"|"Disease-causing germline mutation(s) in"|"Assessed"
314647|"CAMTA1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
314647|"POU4F1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
314662|"PIK3CA"|"Disease-causing somatic mutation(s) in"|"Assessed"
314655|"PURA"|"Role in the phenotype of"|"Assessed"
314629|"GRN"|"Disease-causing germline mutation(s) in"|"Assessed"
314637|"MTO1"|"Disease-causing germline mutation(s) in"|"Assessed"
314632|"ATP13A2"|"Disease-causing germline mutation(s) in"|"Assessed"
314802|"GHR"|"Disease-causing germline mutation(s) in"|"Assessed"
314811|"GHSR"|"Disease-causing germline mutation(s) in"|"Assessed"
314777|"CDH23"|"Major susceptibility factor in"|"Assessed"
314777|"AIP"|"Disease-causing germline mutation(s) in"|"Assessed"
314786|"MEN1"|"Major susceptibility factor in"|"Assessed"
314786|"AIP"|"Major susceptibility factor in"|"Assessed"
314790|"MEN1"|"Major susceptibility factor in"|"Assessed"
314790|"AIP"|"Major susceptibility factor in"|"Assessed"
314795|"SHOX"|"Disease-causing germline mutation(s) in"|"Assessed"
314718|"EFEMP2"|"Disease-causing germline mutation(s) in"|"Assessed"
314721|"SMOC2"|"Disease-causing germline mutation(s) in"|"Assessed"
370109|"ATM"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370103|"DYT17"|"Disease-causing germline mutation(s) in"|"Assessed"
370097|"SLC24A5"|"Disease-causing germline mutation(s) in"|"Assessed"
370396|"SMARCA4"|"Disease-causing germline mutation(s) in"|"Assessed"
370348|"FLI1"|"Part of a fusion gene in"|"Assessed"
370334|"ERG"|"Part of a fusion gene in"|"Assessed"
370334|"EWSR1"|"Part of a fusion gene in"|"Assessed"
370334|"FLI1"|"Part of a fusion gene in"|"Assessed"
370334|"SMARCA5"|"Part of a fusion gene in"|"Assessed"
370022|"LAMA1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370026|"CREBBP"|"Part of a fusion gene in"|"Assessed"
370026|"KAT6A"|"Part of a fusion gene in"|"Assessed"
370088|"LARS1"|"Disease-causing germline mutation(s) in"|"Assessed"
370997|"DAG1"|"Disease-causing germline mutation(s) in"|"Assessed"
370921|"STT3A"|"Disease-causing germline mutation(s) in"|"Assessed"
370924|"STT3B"|"Disease-causing germline mutation(s) in"|"Assessed"
370927|"SSR4"|"Disease-causing germline mutation(s) in"|"Assessed"
370930|"XYLT1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370959|"POMGNT1"|"Disease-causing germline mutation(s) in"|"Assessed"
370959|"POMT1"|"Disease-causing germline mutation(s) in"|"Assessed"
370959|"POMT2"|"Disease-causing germline mutation(s) in"|"Assessed"
370959|"FKRP"|"Disease-causing germline mutation(s) in"|"Assessed"
370959|"POMK"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370959|"GMPPB"|"Disease-causing germline mutation(s) in"|"Assessed"
370968|"POMT1"|"Disease-causing germline mutation(s) in"|"Assessed"
370968|"POMT2"|"Disease-causing germline mutation(s) in"|"Assessed"
370968|"FKRP"|"Disease-causing germline mutation(s) in"|"Assessed"
370968|"LARGE1"|"Disease-causing germline mutation(s) in"|"Assessed"
370968|"GMPPB"|"Disease-causing germline mutation(s) in"|"Assessed"
370980|"POMT1"|"Disease-causing germline mutation(s) in"|"Assessed"
370980|"FKTN"|"Disease-causing germline mutation(s) in"|"Assessed"
370980|"FKRP"|"Disease-causing germline mutation(s) in"|"Assessed"
370980|"CRPPA"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370933|"ST3GAL5"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370943|"SLC35A3"|"Disease-causing germline mutation(s) in"|"Assessed"
369929|"CACNA1D"|"Disease-causing germline mutation(s) (gain of function) in"|"Assessed"
369920|"AMPD2"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
369942|"ABCD1"|"Role in the phenotype of"|"Assessed"
369942|"BCAP31"|"Role in the phenotype of"|"Assessed"
369939|"BCAP31"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
369955|"ABCD4"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
369970|"ADAMTS18"|"Disease-causing germline mutation(s) in"|"Assessed"
369962|"HCFC1"|"Disease-causing germline mutation(s) in"|"Assessed"
369992|"DSP"|"Disease-causing germline mutation(s) in"|"Assessed"
369992|"DSG1"|"Disease-causing germline mutation(s) (loss of function) in"|"Assessed"
370002|"DSG1"|"Disease-causing germline mutation(s) in"|"Assessed"
369999|"DSG1"|"Disease-causing germline mutation(s) in"|"Assessed"
