"Parent_OrphaCode"|"OrphaCode"
182079|3451
182079|1934
166472|85294
166472|85279
166472|3095
166472|2076
166472|1947
166472|778
166472|428
166472|589515
183512|166466
166466|33445
166466|805
166466|3205
166466|744
166466|464
166466|636
183512|166463
166463|599373
166463|99989
166463|163696
166463|163681
166463|99807
166463|98260
98260|98261
98260|86814
98260|309
166463|98259
98259|86911
98259|289266
98259|163727
98259|163721
98259|163708
98259|98818
98259|98261
98259|25968
25968|98816
25968|98815
98259|725
98259|309
98259|1942
98259|2382
98259|166412
166463|98258
98258|544254
98258|442835
98258|391316
98258|352596
98258|352582
98258|166311
166311|166308
166311|166305
166311|166295
166295|166302
166295|166299
166311|140927
166311|31709
166311|306
166311|569
98258|86913
98258|86909
98258|36387
98258|33069
98258|3451
166463|98257
98257|442835
98257|353217
98257|293181
98257|209370
98257|1949
98257|1935
98257|1934
166463|79134
166463|1192
166463|2836
166463|2804
166463|2574
166463|1647
166463|1951
166463|3173
183512|166469
166469|261537
166469|228402
166469|495818
166469|96147
166469|199318
166469|72
166469|228384
166469|217377
166469|531
166469|1606
166469|1440
166469|3306
166469|1444
166469|884
166469|280
166469|908
183512|166481
166481|371071
371071|466926
371071|488635
371071|79321
371071|79320
371071|79318
371071|588
371071|899
371071|272
371071|3474
371071|370943
371071|370933
371071|370927
371071|370924
371071|370921
371071|357058
371071|356961
371071|329178
371071|324422
371071|300496
371071|280633
371071|280071
371071|263501
371071|244310
371071|238459
371071|99843
371071|95428
371071|86309
371071|83639
371071|79333
371071|79330
371071|79328
371071|79327
371071|79326
371071|79323
371071|79322
166481|225713
225713|597874
225713|319651
225713|457375
225713|217382
225713|71277
225713|59306
225713|2388
225713|395
225713|46
225713|480864
166481|225710
225710|909
166481|225707
225707|79219
79219|79097
79219|132
79219|3197
225707|79096
225707|65287
225707|2066
225707|3006
225707|22
166481|225696
225696|79172
79172|52503
79172|35704
79172|382
225696|35706
225696|225700
225700|765
225700|31
225700|401859
225700|85282
225700|70595
225700|35656
35656|457185
35656|319678
35656|280406
35656|255249
35656|254898
35656|139485
35656|1168
225700|298
225700|24
225700|726
225700|506
225700|2609
225700|644
225700|551
225700|550
225700|480
225696|868
225696|71212
166481|225692
225692|565
225692|905
166481|225689
225689|557064
225689|19
19|356978
19|79315
19|79314
225689|833
225689|407
407|289863
407|289860
407|289857
225689|505216
225689|309147
225689|308410
225689|419
225689|394
225689|79101
225689|716
716|293284
716|79651
716|79254
716|79253
225689|141
141|314918
141|314911
225689|79157
166481|225686
225686|772
225686|2971
225686|177
225686|912
225686|43
225686|44
225686|438178
166481|225681
225681|371442
371442|77261
371442|309144
309144|309152
309152|309246
309152|845
309152|796
309144|354
371442|512
371442|333
371442|585
371442|77260
371442|77292
371442|139406
371442|646
371442|324
371442|487
225681|3137
225681|581
225681|216
216|314632
216|168491
216|168486
216|79264
216|79263
216|79262
216|1947
225681|834
834|309334
834|309331
834|309324
225681|578
225681|93
71859|183509
183509|569
71859|183506
71859|183503
183503|284247
183503|190
183503|404463
183503|371436
371436|1053
371436|221061
371436|83454
371436|71213
371436|46724
371436|42775
371436|1062
371436|774
371436|521445
371436|231160
183503|140989
183503|758
183503|477754
477754|482072
482072|482077
482072|199354
477754|575553
477754|85458
477754|314572
477754|477759
477759|477762
477762|477749
477759|477765
477765|481986
477765|99810
477765|75326
477765|73229
477765|36383
477754|542310
477754|313838
477754|621758
477754|247691
477754|136
183503|477771
477771|870
477771|3071
477771|636
477771|648
477771|42775
477771|280679
477771|363972
477771|881
477771|51
477771|232
477771|2637
477771|481662
477771|401945
183503|36382
183503|891
183503|569
183503|892
71859|183500
183500|480864
183500|496641
183500|500180
183500|401768
183500|505242
183500|555407
183500|555402
183500|508093
183500|556985
183500|497906
183500|457375
183500|457205
183500|457406
183500|621758
183500|569290
183500|569274
183500|610573
183500|1576
183500|438134
183500|397922
183500|391343
183500|371364
183500|363969
183500|363400
183500|357043
183500|352723
183500|352654
183500|313850
183500|309152
183500|276058
276058|263440
276058|313808
276058|280400
280400|397606
280400|280397
280400|356
280400|282166
280400|157941
280400|466
276058|456318
276058|2770
276058|411602
276058|439254
276058|412066
276058|401901
276058|276061
276061|275872
276061|282
282|275864
282|100070
282|100069
276061|683
276061|52430
276058|248111
276058|98538
98538|98540
98540|99
98538|98539
98539|1172
276058|1020
276058|399
276058|385
183500|217382
183500|158266
158266|263440
158266|157946
158266|157846
158266|98759
158266|98757
158266|98756
158266|98755
158266|1429
158266|101
158266|494541
183500|85336
183500|85334
183500|85292
183500|85162
183500|83629
183500|77299
183500|54247
183500|52368
183500|35689
183500|2836
183500|2289
183500|726
183500|646
183500|43
183500|702
183500|685
685|320335
320335|320350
320350|100997
320350|99015
320350|59
320335|320346
320346|101007
320346|466722
320346|320411
320346|306511
320346|320396
320346|101010
320346|100995
320346|100986
320346|99013
320346|2822
320346|2429
320346|631088
320335|320342
320342|100989
320342|447757
320342|99013
320342|101011
320342|100994
320342|100991
320342|100988
320342|100985
320342|100984
320342|306511
320342|101010
685|102013
102013|320360
102013|100981
100981|631085
100981|631082
100981|513436
100981|631079
100981|631073
100981|488594
100981|496689
100981|329308
100981|171629
100981|101001
100981|506353
100981|447760
100981|431320
100981|401835
100981|401830
100981|401820
100981|401815
100981|401810
100981|401805
100981|401800
100981|401795
100981|401780
100981|397946
100981|320401
100981|320391
100981|320385
100981|320380
100981|320370
100981|319199
100981|280763
100981|209951
100981|171622
100981|139578
100981|139480
100981|101006
100981|101005
100981|101003
100981|101000
100981|100996
100981|2818
100981|459056
100981|477673
100981|464282
102013|100979
100979|615938
100979|329475
100979|320365
100979|171617
100979|101009
100979|100998
100979|521390
100979|2826
100979|2821
100979|2820
100979|2819
100979|447753
102013|98888
98888|2466
685|102012
102012|320332
320332|171607
102012|100982
100982|631076
100982|401849
100982|401840
100982|401785
100982|101008
100982|101004
102012|100980
100980|631068
100980|444099
100980|401849
100980|320355
100980|171863
100980|171612
100980|100999
100980|100993
183500|216
183500|191
183500|167
183500|481
183500|487
183500|141
183500|58
58|363722
58|363717
183500|478029
71859|183497
183497|98737
98737|98742
98742|178145
98742|99741
98742|424107
98742|98905
98742|324581
98742|169186
98742|423
98742|597
98737|98741
98741|972
98741|36899
98741|37553
98741|681
98737|98740
98740|397755
98740|681
98737|98739
98739|614
98737|98738
98738|1147
98738|371364
98738|2053
98738|1146
98738|562528
98738|98913
98738|612
612|99736
612|99735
612|99734
98738|682
98738|681
98738|684
183497|207049
207049|424925
424925|424261
207049|371024
371024|371040
371040|370997
371040|280333
371024|207113
207113|565899
207113|445110
207113|352479
207113|209033
209033|206559
209033|588
209033|899
207113|209030
209030|86812
209030|899
207113|209027
207113|209024
209024|206564
209024|588
209024|899
207113|207122
207122|206554
207122|206549
207122|588
207122|899
207122|272
207113|207119
207119|34515
207119|588
207119|899
207049|284790
284790|476406
284790|171881
284790|171439
284790|171436
284790|171433
284790|2020
207049|284786
284786|98902
207049|209224
209224|268129
209224|98911
209224|266
207049|209203
209203|602
207049|209199
209199|88635
209199|53347
207049|209196
209196|254361
209196|257
207049|209193
209193|97244
209193|84132
209193|598
598|324604
598|178148
598|178145
598|98905
209193|2020
207049|209188
209188|98863
207049|209185
209185|437572
209185|59135
209185|53698
207049|209182
209182|171442
209182|171439
209182|171436
209182|171433
209182|171430
207049|209059
209059|171442
209059|171439
209059|171436
209059|171433
209059|171430
209059|98904
209059|2020
207049|209056
209056|34514
207049|209053
209053|289377
209053|178464
209053|169186
209053|140922
209053|609
207049|209038
209038|209050
209050|98912
209038|209047
209047|171445
209038|209044
209044|98910
98910|399058
98910|280553
209038|209041
209041|98909
209041|97244
209041|85146
209041|84132
207049|207110
207110|604680
207110|456328
207110|596
207049|207107
207107|1878
207049|207104
207104|267
207104|565909
207049|207101
207101|800
207049|207098
207098|34520
207049|207094
207094|565837
207094|258
207049|207090
207090|289380
207090|75840
207090|610
207049|207085
207085|206599
207085|206546
207085|98896
207085|98895
207085|154
207049|207078
207078|488650
207078|206599
207078|97238
207049|207073
207073|199329
207073|178400
207073|45448
207073|268
207049|207052
207052|207070
207070|219
207052|207067
207067|353
207052|207063
207063|119
207052|207060
207060|62
183497|206634
206634|371433
371433|397755
371433|397750
371433|37553
371433|682
371433|681
206634|206970
206970|206973
206973|3101
206973|800
206973|614
206970|206647
206647|606
206647|273
206970|612
206970|684
206634|206656
206656|289380
206656|221043
206656|607
607|171442
607|171439
607|171436
607|171433
607|171430
607|98902
206656|401768
206656|289377
206656|206662
206662|363677
206662|324381
206662|178464
206662|98909
206662|84132
206662|79091
206662|52430
206662|25980
206662|602
206656|98486
98486|206959
206959|456369
206959|397937
206959|284426
206959|263297
206959|99849
206959|97234
206959|79240
206959|34587
206959|713
206959|715
206959|371
206959|368
206959|367
206959|366
206959|365
98486|206953
206953|99846
206953|99845
206953|26793
206953|26792
206953|26791
206953|2596
206953|158
206953|165
165|565612
165|98908
165|98907
206953|157
157|228308
157|228305
157|228302
98486|171690
98486|43115
98486|206966
206966|457050
206966|352447
206966|254875
206966|352470
206966|330054
206966|329336
206966|329314
206966|70595
206966|298
206966|663
206966|3208
206966|746
206966|2598
206966|2597
206966|111
206966|45
206966|2609
206966|551
206966|550
206966|480
206966|502423
206656|97245
97245|457074
457074|171436
457074|171433
457074|171430
457074|98902
97245|467176
97245|447974
97245|544602
97245|439212
97245|424107
97245|363409
97245|324581
97245|210163
97245|172976
172976|319160
172976|598
172976|597
97245|171889
97245|171886
97245|171881
97245|168572
97245|99741
97245|98904
97245|97240
97245|97239
97245|97232
97245|53698
97245|595
595|319160
595|604680
595|456328
595|169189
595|169186
595|596
97245|3068
97245|2593
97245|2020
97245|1358
97245|3010
206656|97238
206656|53347
206656|972
206656|593
593|476093
593|496686
593|476403
476403|280553
476403|476406
593|199340
593|171445
593|98912
593|209224
593|98910
593|98909
206656|521305
206634|98473
98473|206644
206644|447977
206644|466921
206644|431263
431263|437572
431263|431272
206644|206647
206644|178464
206644|178461
206644|98897
206644|45358
206644|25980
206644|263
263|102015
102015|565899
102015|476084
102015|466801
102015|445110
102015|424261
102015|369840
102015|363623
102015|352479
102015|280333
102015|254361
102015|206564
102015|206559
102015|206554
102015|206549
102015|140922
102015|86812
102015|34515
102015|34514
102015|268
102015|219
102015|353
102015|119
102015|1878
102015|267
102015|62
102015|480682
102015|565837
263|102014
102014|238755
102014|55596
102014|55595
102014|34516
102014|266
102014|565909
206644|270
206644|610
206644|800
206644|269
206644|261
206644|262
206644|257
98473|97242
97242|536516
97242|486815
97242|371007
97242|370953
370953|370980
370953|370968
370953|370959
370953|352687
370953|329178
370953|263494
97242|319332
97242|280671
97242|199329
97242|157973
97242|98893
97242|97244
97242|75840
97242|34520
97242|1875
97242|610
97242|258
206634|88635
206634|599
599|206653
206653|482601
206653|98897
206653|399103
206653|399096
206653|178400
206653|45448
206653|602
599|206650
206650|488650
206650|399086
206650|399081
206650|399058
206650|397744
206650|329478
206650|98912
206650|98911
206650|98909
206650|63273
206650|59135
206650|600
206650|609
206650|603
206650|98897
206634|3454
206634|3292
206634|2674
183497|98505
98505|2590
98505|486811
98505|70
70|83420
70|83419
70|83418
70|83330
98505|431255
98505|357043
98505|300605
98505|293168
98505|247604
98505|211037
211037|363447
363447|363454
363447|209341
211037|276435
211037|209335
98505|206701
206701|207012
207012|73245
207012|2254
207012|2524
207012|1496
206701|206710
206710|206580
206710|1217
206701|206707
206707|481
206701|206704
206704|97229
98505|137867
98505|85146
98505|53739
53739|404538
404538|404521
404538|139557
404538|1145
53739|140468
140468|314485
140468|139552
140468|139547
140468|98920
140468|496756
53739|140465
140465|476093
140465|397744
140465|139589
140465|139536
140465|139525
140465|139518
140465|100998
140465|1216
183497|98495
98495|590
71859|178506
71859|168778
168778|505652
168778|561854
168778|600663
168778|199627
168778|180772
180772|589547
180772|500545
180772|370943
180772|352490
180772|329195
180772|314389
180772|293948
180772|210548
180772|137911
180772|3306
180772|46
180772|805
180772|819
180772|908
180772|99704
180772|65283
168778|168782
168778|3095
168778|778
71859|164736
71859|158124
158124|98549
98549|575553
98549|136
98549|85458
158124|276058
158124|98543
98543|43
98543|216
98543|98544
98544|79262
98544|77261
98544|79264
98544|206448
98544|79263
98544|77260
98544|77259
98544|845
98544|646
98544|909
98544|796
98543|512
158124|1980
158124|482072
71859|98497
98497|391384
391384|391392
391384|391389
98497|306577
98497|231013
98497|207015
207015|352723
207015|207025
207025|610573
207025|207028
207028|589522
207028|504476
207028|48431
207028|559
207028|95
207015|207021
207021|485418
207021|85448
207021|85447
207021|31150
207015|207018
207018|527276
207018|496790
207018|611237
207018|543470
207018|436271
207018|436174
207018|225703
225703|85282
225703|70595
225703|35656
225703|298
225703|24
225703|726
225703|31
225703|506
225703|765
225703|644
225703|551
225703|550
225703|480
207018|206583
207018|139399
207018|95157
207018|79282
207018|79241
207018|79189
207018|79095
207018|77293
207018|31150
207018|5
207018|882
207018|414
207018|746
207018|2962
207018|2388
207018|845
207018|909
207018|395
207018|773
207018|14
207018|96
207018|905
207018|512
207018|324
207018|796
207018|118
207015|171848
207015|869
207015|167
98497|169464
98497|163746
98497|140471
140471|217399
140471|140477
140477|453510
140477|478664
140477|320385
140477|401993
401993|603684
401993|603694
401993|157820
401993|1545
140477|314381
140477|139578
140477|139573
140477|88642
140477|64752
